Localidad,Codigo UTA 2020,Codigo UTA 2010,Latitud,Longitud,Municipio,Departamento,Provincia
DIVISORIA,700350035000007,700350035000007,-31.70272711,-68.28587359,CAUCETE,CAUCETE,SAN JUAN
EL RINCON,700350035030000,700350035030000,-31.66487935,-68.32115801,CAUCETE,CAUCETE,SAN JUAN
LAS TALAS,700350035040001,700350035040001,-31.60095699,-68.29797437,CAUCETE,CAUCETE,SAN JUAN
LOS MEDANOS,700350035040002,700350035040002,-31.62675048,-68.26185852,CAUCETE,CAUCETE,SAN JUAN
LA PUNTILLA,700350035000018,700350035000018,-31.6010791,-68.29047776,CAUCETE,CAUCETE,SAN JUAN
LAGUNA SECA,700350035000019,700350035000019,-31.57696227,-67.52600746,CAUCETE,CAUCETE,SAN JUAN
PIE DE PALO,700350035060000,700350035060000,-31.66093478,-68.22040155,CAUCETE,CAUCETE,SAN JUAN
LAS CHACRAS,700350035000020,700350035000020,-31.27957153,-67.53243256,CAUCETE,CAUCETE,SAN JUAN
BERMEJO,700350035010000,700350035010000,-31.59183635,-67.66236205,CAUCETE,CAUCETE,SAN JUAN
VALLECITO,700350035070000,700350035070000,-31.74037447,-67.98852459,CAUCETE,CAUCETE,SAN JUAN
CAUCETE,700350035020000,700350035020000,-31.65147879,-68.28214044,CAUCETE,CAUCETE,SAN JUAN
TIRA LARGA,700210021000059,700210021000059,-31.18600655,-69.46247864,CALINGASTA,CALINGASTA,SAN JUAN
BARREAL,700210021010001,700210021010001,-31.65232885,-69.47967385,CALINGASTA,CALINGASTA,SAN JUAN
LA ALUMBRERA,700210021000042,700210021000042,-31.42051697,-69.75458527,CALINGASTA,CALINGASTA,SAN JUAN
PUCHUZUN,700210021000054,700210021000054,-31.13731522,-69.46978024,CALINGASTA,CALINGASTA,SAN JUAN
VILLA NUEVA,700210021000062,700210021000062,-31.05454703,-69.4935878,CALINGASTA,CALINGASTA,SAN JUAN
LA ISLA,700210021000044,700210021000044,-31.380557,-69.415964,CALINGASTA,CALINGASTA,SAN JUAN
COLON,700210021000029,700210021000029,-31.42781073,-69.40779641,CALINGASTA,CALINGASTA,SAN JUAN
ALCAPARROSA,700210021000002,700210021000002,-31.30289373,-69.41260371,CALINGASTA,CALINGASTA,SAN JUAN
SOROCAYENSE,700210021000058,700210021000058,-31.55759027,-69.44249182,CALINGASTA,CALINGASTA,SAN JUAN
TAMBERIAS,700210021030000,700210021030000,-31.46037726,-69.4229131,CALINGASTA,CALINGASTA,SAN JUAN
VILLA CORRAL,700210021000061,700210021000061,-31.25150584,-69.44591542,CALINGASTA,CALINGASTA,SAN JUAN
VILLA PITUIL,700210021010002,700210021010002,-31.65283233,-69.48153859,CALINGASTA,CALINGASTA,SAN JUAN
HILARIO,700210021000040,700210021000040,-31.47848941,-69.40241936,CALINGASTA,CALINGASTA,SAN JUAN
BELLA VISTA,700210021000005,700210021000005,-31.1471653,-69.46476746,CALINGASTA,CALINGASTA,SAN JUAN
CALINGASTA,700210021020000,700210021020000,-31.33541044,-69.42738178,CALINGASTA,CALINGASTA,SAN JUAN
EL LEONCITO,700210021000037,700210021000037,-31.633333,-69.46666693,CALINGASTA,CALINGASTA,SAN JUAN
VILLA IBAÑEZ,701120112010000,701120112010000,-31.46593851,-68.7353338,ULLUM,ULLUM,SAN JUAN
DIQUE ULLUM,701120112000011,701120112000011,-31.4627522,-68.73605428,ULLUM,ULLUM,SAN JUAN
EL CHILOTE,701120112000012,701120112000012,-31.47333747,-68.74581736,ULLUM,ULLUM,SAN JUAN
SAN JUAN,700280028010000,700280028010000,-31.53719704,-68.52501832,SAN JUAN,CAPITAL,SAN JUAN
LAS CHACRITAS,700630063030000,700630063030000,-31.59364179,-68.40771967,9 DE JULIO,9 DE JULIO,SAN JUAN
LA MAJADITA,700630063000002,700630063000002,-31.70219126,-68.36862207,9 DE JULIO,9 DE JULIO,SAN JUAN
RINCON CERCADO,700630063000003,700630063000003,-31.64816383,-68.37378119,9 DE JULIO,9 DE JULIO,SAN JUAN
COLONIA FIORITO,700630063020000,700630063020000,-31.55517859,-68.42059874,9 DE JULIO,9 DE JULIO,SAN JUAN
9 DE JULIO,700630063040000,700630063040000,-31.66975092,-68.39004164,9 DE JULIO,9 DE JULIO,SAN JUAN
BAUCHACETA,700490049000007,700490049000007,-30.51059811,-69.45997571,IGLESIA,IGLESIA,SAN JUAN
ZONDA,700490049000138,700490049000138,-30.39065198,-69.21060797,IGLESIA,IGLESIA,SAN JUAN
MONDACA,700490049000110,700490049000110,-30.26939774,-69.51116943,IGLESIA,IGLESIA,SAN JUAN
ACHANGO,700490049000002,700490049000002,-30.27013016,-69.19116211,IGLESIA,IGLESIA,SAN JUAN
IGLESIA,700490049030000,700490049030000,-30.41282189,-69.20516421,IGLESIA,IGLESIA,SAN JUAN
TUDCUM,700490049070000,700490049070000,-30.18837811,-69.2702836,IGLESIA,IGLESIA,SAN JUAN
RODEO,700490049060000,700490049060000,-30.20995805,-69.13361324,IGLESIA,IGLESIA,SAN JUAN
GUARDIA VIEJA,700490049000076,700490049000076,-30.4055748,-69.57604218,IGLESIA,IGLESIA,SAN JUAN
MALIMAN DE ARRIBA,700490049000107,700490049000107,-29.94954681,-69.17528534,IGLESIA,IGLESIA,SAN JUAN
EL RETIRO,700490049000069,700490049000069,-30.29249191,-69.25904083,IGLESIA,IGLESIA,SAN JUAN
MALIMAN DE ABAJO,700490049000106,700490049000106,-29.95890996,-69.17922278,IGLESIA,IGLESIA,SAN JUAN
PISMANTA,700490049050000,700490049050000,-30.27098005,-69.22861049,IGLESIA,IGLESIA,SAN JUAN
BELLA VISTA,700490049020000,700490049020000,-30.44015318,-69.24478666,IGLESIA,IGLESIA,SAN JUAN
FIERRO NUEVO,700490049000073,700490049000073,-29.44422722,-69.46800232,IGLESIA,IGLESIA,SAN JUAN
LAS FLORES,700490049040000,700490049040000,-30.32426445,-69.24530699,IGLESIA,IGLESIA,SAN JUAN
FIERRO VIEJO,700490049000074,700490049000074,-29.45207787,-69.41802979,IGLESIA,IGLESIA,SAN JUAN
ANGUALASTO,700490049010000,700490049010000,-30.0536456,-69.17170792,IGLESIA,IGLESIA,SAN JUAN
TOCOTA,700490049000132,700490049000132,-30.65587425,-69.44050598,IGLESIA,IGLESIA,SAN JUAN
VILLA EL TANGO,701260126040000,701260126040000,-31.76326892,-68.22229664,25 DE MAYO,25 DE MAYO,SAN JUAN
EL ENCON,701260126010000,701260126010000,-32.21637335,-67.7930571,25 DE MAYO,25 DE MAYO,SAN JUAN
VILLA BORJAS,701260126030002,701260126030002,-31.81000725,-68.32896231,25 DE MAYO,25 DE MAYO,SAN JUAN
VILLA SANTA ROSA,701260126050000,701260126050000,-31.74480854,-68.31424123,25 DE MAYO,25 DE MAYO,SAN JUAN
LA TRANCA,701260126000014,701260126000014,-32.29498225,-67.28074828,25 DE MAYO,25 DE MAYO,SAN JUAN
CUATRO ESQUINAS,701260126000005,701260126000005,-31.73063248,-68.34501277,25 DE MAYO,25 DE MAYO,SAN JUAN
TUPELI,701260126020000,701260126020000,-31.83903157,-68.35739412,25 DE MAYO,25 DE MAYO,SAN JUAN
LAS CASUARINAS,701260126000015,701260126000015,-31.78651779,-68.2940651,25 DE MAYO,25 DE MAYO,SAN JUAN
DIVISORIA,701260126000006,701260126000006,-31.7239143,-68.31549171,25 DE MAYO,25 DE MAYO,SAN JUAN
ESTACION PUNTA DEL AGUA,701260126000010,701260126000010,-32.03562311,-68.21012339,25 DE MAYO,25 DE MAYO,SAN JUAN
ESTACION ALGARROBO VERDE,701260126000008,701260126000008,-31.77246892,-68.30643115,25 DE MAYO,25 DE MAYO,SAN JUAN
POZO DEL SALADO,701260126000019,701260126000019,-31.71183554,-68.24594084,25 DE MAYO,25 DE MAYO,SAN JUAN
LA CHIMBERA,701260126030001,701260126030001,-31.85055145,-68.30946176,25 DE MAYO,25 DE MAYO,SAN JUAN
VILLA SEFAIR (TALACASTO),700140014020002,700140014020002,-31.44393979,-68.42176882,ANGACO,ANGACO,SAN JUAN
EL ALAMITO,700140014000004,700140014000004,-31.45675103,-68.34171324,ANGACO,ANGACO,SAN JUAN
LAS TAPIAS,700140014010000,700140014010000,-31.40844725,-68.39994296,ANGACO,ANGACO,SAN JUAN
PUNTA DEL MONTE,700140014000009,700140014000009,-31.39276605,-68.39563915,ANGACO,ANGACO,SAN JUAN
VILLA EL SALVADOR,700140014020001,700140014020001,-31.44540204,-68.41764016,ANGACO,ANGACO,SAN JUAN
EL BOSQUE,700140014000005,700140014000005,-31.4085005,-68.29912531,ANGACO,ANGACO,SAN JUAN
SANTO DOMINGO,701190119000132,701190119000132,-31.30112457,-67.31943512,VALLE FERTIL,VALLE FERTIL,SAN JUAN
BALDES DE LA CHILCA,701190119000007,701190119000007,-30.64182929,-67.40866501,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LA HUERTA,701190119000061,701190119000061,-31.24319649,-67.28884125,VALLE FERTIL,VALLE FERTIL,SAN JUAN
SAN ANTONIO,701190119000127,701190119000127,-30.35184479,-67.6969223,VALLE FERTIL,VALLE FERTIL,SAN JUAN
CHUCUMA,701190119030000,701190119030000,-31.06888616,-67.27882891,VALLE FERTIL,VALLE FERTIL,SAN JUAN
COLONIA LOS VALECIANOS,701190119000025,701190119000025,-30.61322852,-67.41521877,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LA MAJADITA,701190119000063,701190119000063,-30.68188615,-67.50540633,VALLE FERTIL,VALLE FERTIL,SAN JUAN
RINCON CHICO,701190119000122,701190119000122,-30.28905106,-67.71922302,VALLE FERTIL,VALLE FERTIL,SAN JUAN
VILLA SAN AGUSTIN,701190119060000,701190119060000,-30.63670848,-67.46505986,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LOS BALDECITOS,701190119040000,701190119040000,-30.22418884,-67.70142103,VALLE FERTIL,VALLE FERTIL,SAN JUAN
SIERRA DE ELIZONDO,701190119000134,701190119000134,-30.9498024,-67.44200134,VALLE FERTIL,VALLE FERTIL,SAN JUAN
ASTICA,701190119010000,701190119010000,-30.95388509,-67.30063514,VALLE FERTIL,VALLE FERTIL,SAN JUAN
BALDES DEL NORTE,701190119000008,701190119000008,-30.58628279,-67.42599593,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LAS JUNTAS,701190119000076,701190119000076,-30.72895591,-67.58678162,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LOS BRETES,701190119000089,701190119000089,-30.7668903,-67.47554614,VALLE FERTIL,VALLE FERTIL,SAN JUAN
AGUA CERCADA,701190119000001,701190119000001,-30.80415774,-67.366235,VALLE FERTIL,VALLE FERTIL,SAN JUAN
USNO,701190119050000,701190119050000,-30.56400535,-67.5403271,VALLE FERTIL,VALLE FERTIL,SAN JUAN
BALDE DEL ROSARIO,701190119020000,701190119020000,-30.32071518,-67.69519692,VALLE FERTIL,VALLE FERTIL,SAN JUAN
LOS BERROS,701050105070000,701050105070000,-31.95145764,-68.65109413,SARMIENTO,SARMIENTO,SAN JUAN
COLONIA SAN ANTONIO,701050105000013,701050105000013,-32.02091413,-68.39270346,SARMIENTO,SARMIENTO,SAN JUAN
ESTACION COCHAGUAL,701050105000019,701050105000019,-31.96589984,-68.3650819,SARMIENTO,SARMIENTO,SAN JUAN
LAS LAGUNAS,701050105060000,701050105060000,-32.04437754,-68.37789902,SARMIENTO,SARMIENTO,SAN JUAN
GUANACACHE,701050105050000,701050105050000,-32.07538133,-68.58569506,SARMIENTO,SARMIENTO,SAN JUAN
VILLA MEDIA AGUA,701050105100000,701050105100000,-31.98100226,-68.42700292,SARMIENTO,SARMIENTO,SAN JUAN
CAÑADA HONDA,701050105010000,701050105010000,-31.98505274,-68.54819114,SARMIENTO,SARMIENTO,SAN JUAN
PEDERNAL,701050105080000,701050105080000,-31.9950077,-68.75908749,SARMIENTO,SARMIENTO,SAN JUAN
CIENAGUITA,701050105020000,701050105020000,-32.07633813,-68.69076258,SARMIENTO,SARMIENTO,SAN JUAN
COLONIA FISCAL,701050105030000,701050105030000,-31.90274373,-68.46965887,SARMIENTO,SARMIENTO,SAN JUAN
SAN CARLOS,701050105000037,701050105000037,-32.10222748,-68.4595344,SARMIENTO,SARMIENTO,SAN JUAN
DIVISADERO,701050105040000,701050105040000,-32.01049844,-68.6904861,SARMIENTO,SARMIENTO,SAN JUAN
PUNTA DEL MEDANO,701050105090000,701050105090000,-31.89460433,-68.41831049,SARMIENTO,SARMIENTO,SAN JUAN
TRES ESQUINAS,701050105000040,701050105000040,-32.06010502,-68.43005973,SARMIENTO,SARMIENTO,SAN JUAN
MARQUESADO,700840084000008,700840084000008,-31.52584843,-68.63167159,RIVADAVIA,RIVADAVIA,SAN JUAN
BARRIO CAMUS,700840084000001,700840084000001,-31.52868412,-68.59820379,RIVADAVIA,RIVADAVIA,SAN JUAN
JARDIN DE LOS POETAS,700840084000006,700840084000006,-31.5444368,-68.68234012,RIVADAVIA,RIVADAVIA,SAN JUAN
RIVADAVIA,700840084010000,700840084010000,-31.53352004,-68.59206898,RIVADAVIA,RIVADAVIA,SAN JUAN
VILLA NUEVA ARGENTINA,700840084000010,700840084000010,-31.55298206,-68.56715047,RIVADAVIA,RIVADAVIA,SAN JUAN
BARRIO FORTABAT,700840084000003,700840084000003,-31.53615021,-68.59034682,RIVADAVIA,RIVADAVIA,SAN JUAN
LAS PIEDRITAS,700980098000010,700980098000010,-31.51950911,-68.4946108,SANTA LUCIA,SANTA LUCIA,SAN JUAN
SANTA LUCIA,700980098010003,700980098010003,-31.51303537,-68.45659888,SANTA LUCIA,SANTA LUCIA,SAN JUAN
BARRIO BERMEJITO,700980098000001,700980098000001,-31.50973511,-68.5026858,SANTA LUCIA,SANTA LUCIA,SAN JUAN
LA LEGUA,700980098000009,700980098000009,-31.56244,-68.45710098,SANTA LUCIA,SANTA LUCIA,SAN JUAN
COLONIA RICHET ZAPATA,700980098000007,700980098000007,-31.50466416,-68.48674263,SANTA LUCIA,SANTA LUCIA,SAN JUAN
ALTO DE SIERRA,700980098010001,700980098010001,-31.5265279,-68.41060142,SANTA LUCIA,SANTA LUCIA,SAN JUAN
COLONIA GUTIERREZ,700980098010002,700980098010002,-31.51739687,-68.45464879,SANTA LUCIA,SANTA LUCIA,SAN JUAN
OBISPO ZAPATA,700070007000012,700070007000012,-31.44339341,-68.54351228,ALBARDON,ALBARDON,SAN JUAN
LAS PIEDRITAS,700070007000009,700070007000009,-31.3780763,-68.47526663,ALBARDON,ALBARDON,SAN JUAN
EL TOPON,700070007000007,700070007000007,-31.42489096,-68.4887163,ALBARDON,ALBARDON,SAN JUAN
LAS TAPIAS,700070007000010,700070007000010,-31.45741176,-68.56539007,ALBARDON,ALBARDON,SAN JUAN
FINCA EL SALADO,700070007000008,700070007000008,-31.33229194,-68.42180771,ALBARDON,ALBARDON,SAN JUAN
CAMPO AFUERA,700070007020001,700070007020001,-31.41653298,-68.53161434,ALBARDON,ALBARDON,SAN JUAN
EL RINCON,700070007010000,700070007010000,-31.44809438,-68.54251413,ALBARDON,ALBARDON,SAN JUAN
LA CAÑADA,700070007020002,700070007020002,-31.44756439,-68.48172133,ALBARDON,ALBARDON,SAN JUAN
VILLA AMPACAMA,700070007020003,700070007020003,-31.38640857,-68.45724111,ALBARDON,ALBARDON,SAN JUAN
EL SALADO,700070007000006,700070007000006,-31.32696915,-68.41723633,ALBARDON,ALBARDON,SAN JUAN
VILLA GENERAL SAN MARTIN,700070007020004,700070007020004,-31.42107107,-68.49076057,ALBARDON,ALBARDON,SAN JUAN
TIERRA ADENTRO,700070007000014,700070007000014,-31.36771686,-68.43951228,ALBARDON,ALBARDON,SAN JUAN
EL MOGOTE,700420042010002,700420042010002,-31.48002633,-68.48218217,CHIMBAS,CHIMBAS,SAN JUAN
VILLA OBSERVATORIO,700420042000009,700420042000009,-31.509946,-68.61725697,CHIMBAS,CHIMBAS,SAN JUAN
VILLA PAULA ALBARRACIN,700420042010003,700420042010003,-31.4936359,-68.53570821,CHIMBAS,CHIMBAS,SAN JUAN
VILLA UNION,700420042000012,700420042000012,-31.50948312,-68.53646279,CHIMBAS,CHIMBAS,SAN JUAN
VILLA SARMIENTO,700420042000011,700420042000011,-31.49689211,-68.52931779,CHIMBAS,CHIMBAS,SAN JUAN
CHIMBAS,700420042010001,700420042010001,-31.49290115,-68.48404775,CHIMBAS,CHIMBAS,SAN JUAN
BARRIO PARQUE IDUSTRIAL,700420042000002,700420042000002,-31.49561412,-68.56370679,CHIMBAS,CHIMBAS,SAN JUAN
VILLA OBRERA,700420042000008,700420042000008,-31.50178312,-68.59813379,CHIMBAS,CHIMBAS,SAN JUAN
BARRIO PARQUE INDEPENDENCIA,700420042000003,700420042000003,-31.50423865,-68.52232462,CHIMBAS,CHIMBAS,SAN JUAN
COLONIA RODAS,700770077000006,700770077000006,-31.62518554,-68.5292403,RAWSON,RAWSON,SAN JUAN
VILLA BOLAÑOS,700770077020000,700770077020000,-31.62929701,-68.4706677,RAWSON,RAWSON,SAN JUAN
LOS CORREDORES,700770077000017,700770077000017,-31.55897311,-68.50916379,RAWSON,RAWSON,SAN JUAN
COLONIA RODAS,700770077000008,700770077000008,-31.61914508,-68.50261545,RAWSON,RAWSON,SAN JUAN
COLONIA MEDANO DE ORO,700770077000006,700770077000006,-31.6492,-68.5015,RAWSON,RAWSON,SAN JUAN
EL MEDANITO,700770077010001,700770077010001,-31.58348253,-68.46978725,RAWSON,RAWSON,SAN JUAN
VILLA KRAUSE,700770077010003,700770077010003,-31.58371856,-68.54108172,RAWSON,RAWSON,SAN JUAN
RAWSON,700770077010002,700770077010002,-31.56961905,-68.5577689,RAWSON,RAWSON,SAN JUAN
VILLA SAN DAMIAN,700770077000025,700770077000025,-31.57380712,-68.55598979,RAWSON,RAWSON,SAN JUAN
COLONIA PAN DE AZUCAR,700770077000007,700770077000007,-31.73966408,-68.47409821,RAWSON,RAWSON,SAN JUAN
LA PUNTILLA,700910091000009,700910091000009,-31.55487779,-68.3278693,SAN MARTIN,SAN MARTIN,SAN JUAN
VILLA SAN MARTIN,700910091070000,700910091070000,-31.51676198,-68.35264713,SAN MARTIN,SAN MARTIN,SAN JUAN
VILLA DOMINGUITO,700910091050000,700910091050000,-31.55912096,-68.29764467,SAN MARTIN,SAN MARTIN,SAN JUAN
BARRIO SADOP,700910091010000,700910091010000,-31.53671827,-68.39556768,SAN MARTIN,SAN MARTIN,SAN JUAN
VILLA DON BOSCO,700910091060000,700910091060000,-31.55188822,-68.33901851,SAN MARTIN,SAN MARTIN,SAN JUAN
LOS COMPARTOS,700910091000010,700910091000010,-31.57207637,-68.34773513,SAN MARTIN,SAN MARTIN,SAN JUAN
SAN ISIDRO,700910091030000,700910091030000,-31.4870993,-68.32513435,SAN MARTIN,SAN MARTIN,SAN JUAN
DOS ACEQUIAS,700910091020000,700910091020000,-31.49138555,-68.41852985,SAN MARTIN,SAN MARTIN,SAN JUAN
VILLA EL SALVADOR,700910091040000,700910091040000,-31.46390445,-68.40958474,SAN MARTIN,SAN MARTIN,SAN JUAN
BOCA DEL TIGRE,700910091000002,700910091000002,-31.49227011,-68.30050286,SAN MARTIN,SAN MARTIN,SAN JUAN
VILLA MERCEDES,740350077070002,740350077070002,-33.67736978,-65.47314337,VILLA MERCEDES,GENERAL PEDERNERA,SAN LUIS
LA RIVERA,740350077000076,740350077000076,-33.69417366,-65.50389419,VILLA MERCEDES,GENERAL PEDERNERA,SAN LUIS
DIQUE VULPIANI,740350077000024,740350077000024,-33.66154699,-65.53572689,VILLA MERCEDES,GENERAL PEDERNERA,SAN LUIS
LA RIBERA,740350077070001,740350077070001,-33.69181223,-65.50073106,VILLA MERCEDES,GENERAL PEDERNERA,SAN LUIS
LA CIENAGA,740636294000091,740636294000091,-32.41791916,-65.48777771,LAS AGUADAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
LAS AGUADAS,740636294020000,740636294020000,-32.37635805,-65.50120414,LAS AGUADAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
TALA VERDE,740636294000181,740636294000181,-32.40896557,-65.56209159,LAS AGUADAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
EL PUESTO,740636294000067,740636294000067,-32.34642911,-65.46720015,LAS AGUADAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
LOS MOLLES,740636294000133,740636294000133,-32.35809326,-65.52952576,LAS AGUADAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
LA TOMA,740210042060000,740210042060000,-33.05443762,-65.62269821,LA TOMA,CORONEL PRINGLES,SAN LUIS
LOS CAJONES,740499014040000,740499014040000,-32.02575131,-65.37493615,LOS CAJONES,JUNIN,SAN LUIS
LAS BARRANCAS,740499014000039,740499014000039,-32.03662872,-65.39228058,LOS CAJONES,JUNIN,SAN LUIS
LAS ISLITAS,740499014000041,740499014000041,-32.09267044,-65.45449829,LOS CAJONES,JUNIN,SAN LUIS
SANTA ANA,740499014000072,740499014000072,-32.03922154,-65.39346328,LOS CAJONES,JUNIN,SAN LUIS
BALDE DE ESCUDERO,740499014000005,740499014000005,-32.09212653,-65.56649133,LOS CAJONES,JUNIN,SAN LUIS
LAS PALOMAS,740499014000042,740499014000042,-32.06323545,-65.4731808,LOS CAJONES,JUNIN,SAN LUIS
LAS BARRANQUITAS,740210038000074,740210038000074,-33.16844847,-66.06146551,ESTANCIA GRANDE,CORONEL PRINGLES,SAN LUIS
ESTANCIA GRANDE,740210038000045,740210038000045,-33.21809147,-66.17707132,ESTANCIA GRANDE,CORONEL PRINGLES,SAN LUIS
ESTANCIA GRANDE,740210038025000,740210038025000,-33.19054655,-66.15279856,ESTANCIA GRANDE,CORONEL PRINGLES,SAN LUIS
EL DURAZNO,740210038000035,740210038000035,-33.19330007,-66.15689815,ESTANCIA GRANDE,CORONEL PRINGLES,SAN LUIS
EL ZAPALLAR,740070021000083,740070021000083,-32.28351144,-65.80227972,QUINES,AYACUCHO,SAN LUIS
LA BREA,740070021000092,740070021000092,-32.21807328,-65.87488427,QUINES,AYACUCHO,SAN LUIS
LA AGUADA,740070021000086,740070021000086,-32.28028097,-65.83553852,QUINES,AYACUCHO,SAN LUIS
QUINES,740070021050000,740070021050000,-32.23308224,-65.805633,QUINES,AYACUCHO,SAN LUIS
BALCARCE,740286070000003,740286070000003,-32.56339762,-65.03153075,CORTADERAS,CHACABUCO,SAN LUIS
CORTADERAS,740286070020000,740286070020000,-32.50765043,-64.98696552,CORTADERAS,CHACABUCO,SAN LUIS
RIOCITO,740216042070000,740216042070000,-33.09643044,-65.99083838,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
BALDE DE LA ISLA,740216042000007,740216042000007,-33.12074849,-65.96684395,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
PASO DEL REY,740216042000109,740216042000109,-32.94494342,-66.00403137,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
PAMPA DEL TAMBOREO,740216042000104,740216042000104,-33.06018103,-65.98493966,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
RIO GRANDE,740216042080000,740216042080000,-33.0485046,-66.07175431,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
LAS PIRCAS,740216042000079,740216042000079,-33.07680507,-66.10990861,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
EL TRAPICHE,740216042020000,740216042020000,-33.10827153,-66.06337121,EL TRAPICHE,CORONEL PRINGLES,SAN LUIS
LAS LAGUNAS,740636308040000,740636308040000,-32.62981203,-65.55114413,LAS LAGUNAS,LIBERTADOR GENERAL SAN MARTÍN,SAN LUIS
CAROLINA,740216035010000,740216035010000,-32.81285716,-66.09323276,CAROLINA,CORONEL PRINGLES,SAN LUIS
LAS ROSAS,740286105000049,740286105000049,-32.602006,-65.05370603,VILLA LARCA,CHACABUCO,SAN LUIS
MINA LOS CONDORES,740286105000062,740286105000062,-32.62737288,-65.04880746,VILLA LARCA,CHACABUCO,SAN LUIS
SAN ANTONIO,740286105000078,740286105000078,-32.57912064,-64.98983002,VILLA LARCA,CHACABUCO,SAN LUIS
VILLA LARCA,740286105090000,740286105090000,-32.6175433,-64.98090875,VILLA LARCA,CHACABUCO,SAN LUIS
GORGONTA,740560000000047,740560000000047,-33.79029326,-66.75312386,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
SANTA CECILIA,740560000000129,740560000000129,-34.62758255,-66.6968689,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
EL CALDEN,740560000000028,740560000000028,-31.8953731,-65.85838098,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
MOSMOTA,740560000110000,740560000110000,-33.64589155,-66.99344953,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
EL MILAGRO,740560000000035,740560000000035,-33.12656784,-66.35874939,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
LAS PIEDRITAS,740560000000082,740560000000082,-34.01737595,-66.40971375,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
EL MATACO,740560000000034,740560000000034,-33.25286467,-66.90217458,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
LAS VIZCACHERAS,740560000000084,740560000000084,-33.56599045,-66.5177536,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
SUYUQUE NUEVO,740560000000138,740560000000138,-33.13473129,-66.25676727,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
CHARLONE,740560000000022,740560000000022,-33.83390985,-66.31974916,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
DONADO,740560000000027,740560000000027,-33.78744125,-66.86717987,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
EL CHARABON,740560000000030,740560000000030,-33.5760067,-66.16051798,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
LA IRENE,740560000000063,740560000000063,-34.36688232,-66.30522919,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
LA FORTUNA,740560000000062,740560000000062,-33.88106155,-66.60015869,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
EL MOLLE,740560000000036,740560000000036,-34.14025116,-66.44328308,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
JUAN W. GEZ,740560000000050,740560000000050,-33.39097521,-66.13228318,AREA SIN GOBIERNO,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
